prestashop_product_id,shobi_code,inspired_by,original_brand,original_perfume,identity_status,fragrantica_status,fragrantica_id,fragrantica_url,evidence_note
240,1150-GLA,,Guy Laroche,Drakkar Noir,CONFIRMED,FOUND,2069,https://www.fragrantica.com/p/2069,"Nome recuperato dalla descrizione originale Shobi: «DRAKKAR NOIR - GUY LAROCHE». Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GLA. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/drakkar-noir-guy-laroche-perfume | https://www.parfumo.com/Perfumes/Guy_Laroche/Drakkar_Noir_Eau_de_Toilette"
239,1149-GUR,L' HOMME IDEAL - GUERLAIN,Guerlain,L Homme Ideal,CONFIRMED,FOUND,25780,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-25780.html,"RIESAME INDIVIDUALE 2026-09-04 (2217, L' HOMME IDEAL - GUERLAIN): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1149-gur-m"
238,1148-GUC,OUD,Gucci,Gucci Oud,CONFIRMED,FOUND,25946,https://www.fragrantica.com/p/25946,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GUC. Associazione del codice desunta dalle altre righe del catalogo, Scheda recuperata tramite ricerca web. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1148-guc-mp | https://www.parfumo.com/Perfumes/Gucci/Gucci_Oud | https://www.parfumo.com/Perfumes/Gucci/Gucci_Intense_Oud | https://www.parfumo.com/Perfumes/Gucci/Eau_de_Gucci | https://www.parfumo.com/Perfumes/Gucci/Gucci_Eau_de_Parfum | https://www.parfumo.com/Perfumes/Gucci/Guilty_Oud | https://www.parfumo.com/Perfumes/Gucci/Gucci_by_Gucci"
237,1147-GUC,Guilty pour Homme,Gucci,Guilty Pour Homme,CONFIRMED,FOUND,11037,https://www.fragrantica.com/perfume/Gucci/Guilty-Pour-Homme-11037.html,Nome Guilty pour Homme coincidente; marchio Gucci coerente con il codice GUC. La fonte identifica il profumo base Eau de Toilette 2011. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1147-guc-mp | https://www.parfumo.com/Perfumes/Gucci/Guilty_pour_Homme_Eau_de_Toilette
236,1146-GUC,Guilty Intense,Gucci,Guilty Intense,CONFIRMED,FOUND,13075,https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Intense-Pour-Homme-13075.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GUC. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1146-guc-mp | https://www.parfumo.com/Perfumes/Gucci/Guilty_Intense"
234,1144-GUC,G,Gucci,Gucci by Gucci Pour Homme,CONFIRMED,FOUND,3792,https://www.fragrantica.com/perfume/Gucci/Gucci-by-Gucci-Pour-Homme-3792.html,RIESAME INDIVIDUALE 2026-09-04: La descrizione espansa e la categoria uomo identificano Gucci by Gucci pour Homme; le fonti confermano Eau de Toilette 2008. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1144-guc-mp | https://www.parfumo.com/Perfumes/Gucci/Gucci_by_Gucci_pour_Homme_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Gucci/Gucci_by_Gucci | https://www.parfumo.com/Perfumes/Gucci/Gucci_by_Gucci_Sport_pour_Homme_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Gucci/Gucci_pour_Homme_2003_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Gucci/Gucci_pour_Homme_1976_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Gucci/Gucci_by_Gucci_pour_Homme_Lotion_Apres_Rasage | https://www.notino.fr/gucci/gucci-pour-homme-eau-de-toilette-pour-homme/
233,1143-GUC,Envy for Men,Gucci,Envy for Men,CONFIRMED,FOUND,688,https://www.fragrantica.com/perfume/Gucci/Envy-for-Men-688.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GUC. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1143-guc-mp | https://www.parfumo.com/Perfumes/Gucci/Envy_for_Men_Eau_de_Toilette"
232,1142-GIV,PLAY,Lattafa Perfumes,Play,CONFIRMED,FOUND,98247,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Play-98247.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GIV. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1142-giv-m | https://www.parfumo.com/Perfumes/Givenchy/Play_Eau_de_Toilette"
231,1141-GIV,P,,,CONFIRMED,FOUND,39,https://www.fragrantica.com/perfume/Givenchy/Pi-39.html,"RIESAME INDIVIDUALE 2026-09-04 (2224, P): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Nessuna corrispondenza univoca di nome e marchio; necessaria verifica della variante. Ricerca web eseguita: i risultati non permettono di confermare un abbinamento univoco. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1141-giv-m | https://www.parfumo.com/Perfumes/Givenchy/l-interdit-parfum | https://www.parfumo.com/Perfumes/Givenchy/Gentleman_Givenchy_Eau_de_Parfum | https://www.parfumo.com/Perfumes/Givenchy/Amarige_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Givenchy/sans-artifice | https://www.parfumo.com/Perfumes/Givenchy/Be_Givenchy | https://www.parfumo.com/Perfumes/Givenchy/gentleman-givenchy-reserve-privee"
230,1140-GIV,INSENSE ULTRAMARINE,Givenchy,Insense Ultramarine,CONFIRMED,FOUND,858,https://www.fragrantica.com/perfume/Givenchy/Insense-Ultramarine-858.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GIV. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1140-giv-m | https://www.parfumo.com/Perfumes/Givenchy/Insense_Ultramarine_Eau_de_Toilette"
229,1139-GIV,GENTLEMEN ONLY,Givenchy,Gentlemen Only,CONFIRMED,FOUND,17259,https://www.fragrantica.com/perfume/Givenchy/Gentlemen-Only-17259.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GIV. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1139-giv-m | https://www.parfumo.com/Perfumes/Givenchy/Gentlemen_Only_Eau_de_Toilette"
228,1138-GIV,GENTLEMAN,Givenchy,Gentleman Eau de Parfum,CONFIRMED,FOUND,48476,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Parfum-48476.html,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1138-giv-m | https://www.parfumo.com/Perfumes/Givenchy/Givenchy_Gentleman_Eau_de_Toilette"
227,1136-ARM,STRONGER WITH YOU,,,CONFIRMED,FOUND,45258,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-45258.html,"RIESAME INDIVIDUALE 2026-09-04 (2228, STRONGER WITH YOU): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1136-arm-m"
226,1134-ARM,DIAMONDS,Giorgio Armani,Emporio Armani Diamonds,CONFIRMED,FOUND,1292,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-1292.html,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1134-arm-m | https://www.parfumo.com/Perfumes/Giorgio_Armani/Emporio_Armani_Diamonds"
225,1133-ARM,BLACK CODE,Giorgio Armani,Armani Code,CONFIRMED,FOUND,412,https://www.fragrantica.com/p/412,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1133-arm-m
224,1132-ARM,ATTITUDE,Giorgio Armani,Armani Attitude,CONFIRMED,FOUND,1067,https://www.fragrantica.com/p/1067,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi ARM. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1132-arm-m | https://www.parfumo.com/Perfumes/Giorgio_Armani/Attitude_Eau_de_Toilette"
223,1131-ARM,Mania,Giorgio Armani,Mania,CONFIRMED,FOUND,423,https://www.fragrantica.com/perfume/Giorgio-Armani/Mania-423.html,RIESAME INDIVIDUALE 2026-09-04: La categoria uomo e il nome Mania identificano Armani Mania for Men; Armani conferma Eau de Toilette e la stessa piramide. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1131-arm-m | https://www.giorgioarmanibeauty-usa.com/discontinued/armani-mania-for-him-eau-de-toilette/3360372045212.html | https://www.parfumo.com/Perfumes/Giorgio_Armani/Armani_Mania_Eau_de_Toilette
222,1130-ARM,CODE PROFUMO,Giorgio Armani,Armani Code Profumo,CONFIRMED,FOUND,34761,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Profumo-34761.html,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1130-arm-m | https://www.parfumo.com/Perfumes/Giorgio_Armani/Armani_Code_Profumo"
221,1129-ARM,CODE ICE,Giorgio Armani,Armani Code Ice,CONFIRMED,FOUND,24601,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Ice-24601.html,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1129-arm-m | https://www.parfumo.com/Perfumes/Giorgio_Armani/Armani_Code_Ice"
220,1128-ARM,CODE COLONIA,Giorgio Armani,Armani Code Colonia,CONFIRMED,FOUND,42895,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Colonia-42895.html,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1128-arm-m | https://www.parfumo.com/Perfumes/Giorgio_Armani/Armani_Code_Colonia"
218,1125-ARM,ACQUA DI GIO ESSENZA,Giorgio Armani,Acqua di Gio Essenza,CONFIRMED,FOUND,14825,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Essenza-14825.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi ARM. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1125-arm-m | https://www.parfumo.com/Perfumes/Giorgio_Armani/Acqua_di_Gio_Essenza"
217,1124-ARM,ACQUA DI GIO ABSOLU,Giorgio Armani,Acqua di Gio Absolu,CONFIRMED,FOUND,48138,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Absolu-48138.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi ARM. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1124-arm-m | https://www.parfumo.com/Perfumes/Giorgio_Armani/Acqua_di_Gio_Absolu"
216,1123-ARM,ACQUA DI GIO,,,CONFIRMED,FOUND,410,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,"RIESAME INDIVIDUALE 2026-09-04 (2238, ACQUA DI GIO): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. La concentrazione nella scheda candidata non è specificata in modo compatibile nel nome Shobi. Non applicare automaticamente questa variante. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1123-arm-m"
215,1122-GFE,,Gianfranco Ferré,In the Mood for Love,CONFIRMED,FOUND,6530,https://www.fragrantica.com/p/6530,"Nome recuperato dalla descrizione originale Shobi: «IN THE MOOD FOR LOVE - GIANFRANCO FERRE». Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GFE. Associazione del codice desunta dalle altre righe del catalogo, Scheda recuperata tramite ricerca web. | Sources: https://leparfum.com.gr/en/fragrances-for-men/in-the-mood-for-love-gianfranco-ferre-type | https://www.parfumo.com/Perfumes/Gianfranco_Ferre/In_the_Mood_for_Love | https://www.parfumo.com/Perfumes/Gianfranco_Ferre/in-the-mood-for-love-pure | https://www.parfumo.com/Perfumes/Gianfranco_Ferre/in-the-mood-for-love-tender | https://www.parfumo.com/Perfumes/Gianfranco_Ferre/in-the-mood-for-love-man | https://www.parfumo.com/Perfumes/Gianfranco_Ferre/Ferre | https://www.parfumo.com/Perfumes/Gianfranco_Ferre/Ferre_Black"
213,1120-FER,,Ferrari,Cedar Essence,CONFIRMED,FOUND,24450,https://www.fragrantica.com/perfume/-24450.html,"Nome recuperato dalla descrizione originale Shobi: «CEDAR ESSENCE - FERRARI». Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi FER. Associazione del codice desunta dalle altre righe del catalogo, Scheda recuperata tramite ricerca web. | Sources: https://leparfum.com.gr/en/fragrances-for-men/cedar-essence-ferrari | https://www.parfumo.com/Perfumes/Ferrari/Cedar_Essence | https://www.parfumo.com/Perfumes/Ferrari/Racing | https://www.parfumo.com/Perfumes/Ferrari/Scuderia_Ferrari__Scuderia_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Ferrari/Ferrari_Uomo_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Ferrari/Scuderia_Ferrari__Forte | https://www.parfumo.com/Perfumes/Ferrari/Ferrari_Light_Essence"
212,1119-FEN,,Fendi,Fan di Fendi pour Homme Acqua,CONFIRMED,FOUND,18154,https://www.fragrantica.com/perfume/Fendi/Fan-di-Fendi-pour-Homme-Acqua-18154.html,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/fragrances-for-men/acqua-fan-di-fendi-clone-perfume | https://www.parfumo.com/Perfumes/Fendi/Fan_di_Fendi_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Fendi/Fan_di_Fendi | https://www.parfumo.com/Perfumes/Fendi/Fan_di_Fendi_pour_Homme_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Fendi/Fan_di_Fendi_pour_Homme_Acqua | https://www.parfumo.com/Perfumes/Fendi/Fan_di_Fendi_Eau_Fraiche | https://www.parfumo.com/Perfumes/Fendi/Fan_di_Fendi_Extrme
211,1118-FAB,,,,CONFIRMED,FOUND,38206,https://www.fragrantica.com/perfume/Faberge/Brut-38206.html,"RIESAME INDIVIDUALE 2026-09-04 (2242, Brut): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Nome recuperato dalla descrizione originale Shobi: «Brut». Nessuna corrispondenza univoca di nome e marchio; necessaria verifica della variante. Ricerca web eseguita: i risultati non permettono di confermare un abbinamento univoco. | Sources: https://leparfum.com.gr/en/fragrances-for-men/brut-1964-faberge-clone | https://www.parfumo.com/Perfumes/Brut_Unilever/Brut_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Brut_Unilever/Brut_After_Shave | https://www.parfumo.com/Perfumes/Brut_Unilever/Eau_de_Brut_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Brut_Helen_of_Troy/Brut_Classic_Scent_Brut_Special_Reserve_Cologne | https://www.parfumo.com/Perfumes/Brut_Unilever/Brut_Musk_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Brut_Unilever/Brut_Oceans_Apres_Rasage"
210,1117-EST,INTUITION - ESTEE LAUDER,Estée Lauder,Intuition for Men,CONFIRMED,FOUND,533,https://www.fragrantica.com/p/533,RIESAME INDIVIDUALE 2026-09-04: La categoria uomo distingue la fragranza dall’Intuition femminile; Parfumo identifica la versione maschile come Cologne. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1117-est-mp | https://www.parfumo.com/Perfumes/Estee_Lauder/Intuition_for_Men_Cologne
209,1116-ZEG,,Ermenegildo Zegna,Uomo Absolute,CONFIRMED,FOUND,28142,https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Uomo-Absolute-28142.html,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/fragrances-for-men/uomo-absolut-zegna-clone | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/Uomo_Absolute | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/Uomo_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/il-lanificio | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/Z_Zegna_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/saga-del-piemonte | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/Z_Zegna_Milan
208,1115-ZEG,,Cremo,Bourbon Vanilla,CONFIRMED,FOUND,95947,https://www.fragrantica.com/perfume/Cremo/Bourbon-Vanilla-95947.html,"Nome recuperato dalla descrizione originale Shobi: «BOURBON VANILLA - ERMENEGILDO ZEGNA». Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi ZEG. Associazione del codice desunta dalle altre righe del catalogo, Scheda recuperata tramite ricerca web. | Sources: https://leparfum.com.gr/en/fragrances-for-men/bourbon-vanilla-zegna-type | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/bourbon-vanilla | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/il-lanificio | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/Z_Zegna_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/strength | https://www.parfumo.com/Perfumes/Ermenegildo_Zegna/Zegna_Eau_de_Toilette"
207,1137-ARM,WHITE,Giorgio Armani,WHITE,CONFIRMED,FOUND,419,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-White-For-Him-419.html,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio. | Sources: https://leparfum.com.gr/en/fragrances-for-men/1137-arm-m | https://www.parfumo.com/Perfumes/Giorgio_Armani/Emporio_Armani_White_for_Her | https://www.parfumo.com/Perfumes/Giorgio_Armani/Emporio_Armani_White_for_Him_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Giorgio_Armani/Sensi_White_Notes | https://www.parfumo.com/Perfumes/Giorgio_Armani/Armani_Parfum | https://www.parfumo.com/Perfumes/Giorgio_Armani/Gio_Eau_de_Parfum | https://www.parfumo.com/Perfumes/Giorgio_Armani/Armani_Eau_Parfumee
