prestashop_product_id,shobi_code,shobi_name,reference,reference_prefix,inspired_by,category,price_from_eur,official_description,url,first_seen,last_seen,status,classification_rule,source,source_row,esito_revisione,livello_verifica,nome_recuperato,search_query_revisionata,nome_abbinato,marchio_abbinato,url_parfumo_abbinato,nome_proposto,marchio_proposto,url_proposto,motivazione_revisione,fonti_revisione,numero_candidati,data_revisione
617,524-DRC,524-DRC W,WP117,WP,DOLCE VITA,Fragrances For Women,9.0,524-DRC W Inspired by the fragrance notes of DOLCE VITA.,https://leparfum.com.gr/en/fragrances-for-women/524-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1988,dubbio,riesame individuale completo: dubbio residuo non forzabile,,DOLCE VITA,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1988, DOLCE VITA): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca.",https://leparfum.com.gr/en/fragrances-for-women/524-drc-w,10,2026-09-04
616,521-DRC,521-DRC W,WP116,WP,ADDICT,Fragrances For Women,9.0,521-DRC W Inspired by the fragrance notes of ADDICT.,https://leparfum.com.gr/en/fragrances-for-women/521-drc-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1989,dubbio,riesame individuale completo: dubbio residuo non forzabile,,ADDICT,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1989, ADDICT): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca.",https://leparfum.com.gr/en/fragrances-for-women/521-drc-w,10,2026-09-04
615,520-CHO,520-CHO WP,WP115,WP,WISH - CHOPARD,Fragrances For Women,9.0,inspired by the fragrance notes of WISH - CHOPARD.,https://leparfum.com.gr/en/fragrances-for-women/wish-chopard-similar-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1990,dubbio,riesame individuale completo: dubbio residuo non forzabile,,WISH - CHOPARD,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1990, WISH - CHOPARD): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca.",https://leparfum.com.gr/en/fragrances-for-women/wish-chopard-similar-type,7,2026-09-04
614,519-CHO,519-CHO WP,WP114,WP,HAPPY SPIRIT AMIRA D'AMOUR - CHOPARD,Fragrances For Women,9.0,inspired by the fragrance notes of HAPPY SPIRIT AMIRA D'AMOUR - CHOPARD.,https://leparfum.com.gr/en/fragrances-for-women/happy-spirit-amira-chopard-clone,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1991,match corretto,corrispondenza testuale su candidati originali,,HAPPY SPIRIT AMIRA D'AMOUR - CHOPARD,Happy Spirit Amira D Amour,Chopard,https://www.parfumo.com/Perfumes/Chopard/Happy_Spirit_Amira_d_Amour,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CHO. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/happy-spirit-amira-chopard-clone | https://www.parfumo.com/Perfumes/Chopard/Happy_Spirit_Amira_d_Amour,1,2026-09-03
613,518-CHO,518-CHO WP,WP113,WP,CASMIR - CHOPARD,Fragrances For Women,9.0,inspired by the fragrance notes of CASMIR - CHOPARD.,https://leparfum.com.gr/en/fragrances-for-women/casmir-chopard-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1992,match corretto,Shobi + codice marchio corroborato da testo esplicito,,CASMIR - CHOPARD,CASMIR - CHOPARD,Chopard,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente.,https://leparfum.com.gr/en/fragrances-for-women/casmir-chopard-type,8,2026-09-03
612,517-CHL,517-CHL WP,WP112,WP,SEE - CHLOE,Fragrances For Women,9.0,517-CHL WP Inspired by the fragrance notes of SEE - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/517-chl-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1993,match corretto,Shobi + codice marchio fortemente corroborato,,SEE - CHLOE,SEE - CHLOE,Chloe,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/517-chl-wp,3,2026-09-03
611,516-CHL,516-CHL WP,WP111,WP,ROSES DE CHLOE - CHLOE,Fragrances For Women,9.0,516-CHL WP Inspired by the fragrance notes of ROSES DE CHLOE - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/516-chl-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1994,match corretto,corrispondenza testuale su candidati originali,,ROSES DE CHLOE - CHLOE,Roses De Chloe,Chloe,https://www.parfumo.com/Perfumes/Chloe/Roses_de_Chloe,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CHL. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/516-chl-wp | https://www.parfumo.com/Perfumes/Chloe/Roses_de_Chloe,1,2026-09-03
610,515-CHL,515-CHL WP,WP110,WP,NOMADE - CHLOE,Fragrances For Women,9.0,515-CHL WP Inspired by the fragrance notes of NOMADE - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/515-chl-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1995,dubbio,riesame individuale completo: dubbio residuo non forzabile,,NOMADE - CHLOE,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1995, NOMADE - CHLOE): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca.",https://leparfum.com.gr/en/fragrances-for-women/515-chl-wp,8,2026-09-04
609,514-CHL,514-CHL WP,WP109,WP,LOVE STORY - CHLOE,Fragrances For Women,9.0,514-CHL WP Inspired by the fragrance notes of LOVE STORY - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/514-chl-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1996,dubbio,riesame individuale completo: dubbio residuo non forzabile,,LOVE STORY - CHLOE,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1996, LOVE STORY - CHLOE): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca.",https://leparfum.com.gr/en/fragrances-for-women/514-chl-wp,3,2026-09-04
608,513-CHL,513-CHL WP,WP108,WP,LOVE - CHLOE,Fragrances For Women,9.0,513-CHL WP Inspired by the fragrance notes of LOVE - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/513-chl-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1997,match corretto,corrispondenza testuale su candidati originali,,LOVE - CHLOE,Love,Chloe,https://www.parfumo.com/Perfumes/Chloe/Love,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CHL. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/513-chl-wp | https://www.parfumo.com/Perfumes/Chloe/Love,6,2026-09-03
607,512-CHL,512-CHL WP,WP107,WP,L'EAU DE CHLOE,Fragrances For Women,9.0,512-CHL WP Inspired by the fragrance notes of L'EAU DE CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/512-chl-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1998,match corretto,corrispondenza testuale su candidati originali,,L'EAU DE CHLOE,L Eau De Chloe,Chloe,https://www.parfumo.com/Perfumes/Chloe/L_Eau_de_Chloe,,,,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva.",https://leparfum.com.gr/en/fragrances-for-women/512-chl-wp | https://www.parfumo.com/Perfumes/Chloe/L_Eau_de_Chloe,3,2026-09-03
606,511-CHL,511-CHL WP,WP106,WP,FLEUR DE PARFUM - CHLOE,Fragrances For Women,9.0,511-CHL WP Inspired by the fragrance notes of FLEUR DE PARFUM - CHLOE.,https://leparfum.com.gr/en/fragrances-for-women/511-chl-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1999,match corretto,corrispondenza testuale su candidati originali,,FLEUR DE PARFUM - CHLOE,Chloe Fleur De Parfum,Chloe,https://www.parfumo.com/Perfumes/Chloe/Chloe_Fleur_de_Parfum,,,,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva.",https://leparfum.com.gr/en/fragrances-for-women/511-chl-wp | https://www.parfumo.com/Perfumes/Chloe/Chloe_Fleur_de_Parfum,4,2026-09-03
605,510-CHL,510-CHL WP,WP105,WP,Chloé,Fragrances For Women,9.0,510-CHL WP Inspired by the fragrance notes of Chloé.,https://leparfum.com.gr/en/fragrances-for-women/510-chl-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2000,match corretto,Shobi + codice marchio fortemente corroborato,,Chloé,Chloé,Chloe,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/510-chl-wp | https://www.parfumo.com/Perfumes/Chloe/Chloe | https://www.parfumo.com/Perfumes/Chloe/chloe-le-parfum | https://www.parfumo.com/Perfumes/Chloe/Chloe_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Chloe/Chloe_1975_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Chloe/Chloe_Intense | https://www.parfumo.com/Perfumes/Chloe/Chloe_1975_Parfum,11,2026-09-03
604,509-CHA,509-CHA W,WP104,WP,GABRIELLE,Fragrances For Women,9.0,"509-CHA Inspired by the fragrance notes of GABRIELLE. Ylang-ylang, Jasmine, Orange blossom, Grasse tuberose, Mandarin, Grapefruit, Blackcurrant, Sandalwood, Musk",https://leparfum.com.gr/en/fragrances-for-women/509-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2001,match corretto,corrispondenza testuale su candidati originali,,GABRIELLE,Gabrielle Chanel,Chanel,https://www.parfumo.com/Perfumes/Chanel/Gabrielle_Chanel,,,,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva.",https://leparfum.com.gr/en/fragrances-for-women/509-cha-w | https://www.parfumo.com/Perfumes/Chanel/Gabrielle_Chanel,10,2026-09-03
603,508-CHA,508-CHA W,WP103,WP,the fragrance Coco Black,Fragrances For Women,9.0,508-CHA W Inspired by the fragrance Coco Black.,https://leparfum.com.gr/en/fragrances-for-women/508-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2002,match corretto,Shobi + codice marchio fortemente corroborato,,the fragrance Coco Black,the fragrance Coco Black,Chanel,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/508-cha-w | https://www.parfumo.com/Perfumes/Chanel/Coco_Noir | https://www.parfumo.com/Perfumes/Chanel/Coco_Parfum | https://www.parfumo.com/Perfumes/Chanel/Coco_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Chanel/Coco | https://www.parfumo.com/Perfumes/Chanel/Coco_Noir_Extrait_de_Parfum | https://www.parfumo.com/Perfumes/Chanel/coco-noir-parfum-cheveux,8,2026-09-03
602,507-CHA,507-CHA W,WP102,WP,COCON MADEM INTENSE,Fragrances For Women,9.0,507-CHA W Inspired by the fragrance of COCON MADEM INTENSE.,https://leparfum.com.gr/en/fragrances-for-women/507-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2003,match corretto,Shobi + codice marchio fortemente corroborato,,COCON MADEM INTENSE,COCON MADEM INTENSE,Chanel,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/507-cha-w | https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle_Eau_de_Parfum_Intense | https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle | https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle_Parfum | https://www.parfumo.com/Perfumes/Chanel/coco-mademoiselle-2023-parfum-cheveux | https://www.parfumo.com/Perfumes/Chanel/coco-mademoiselle-l-eau-privee,8,2026-09-03
601,506-CHA,506-CHA W,WP101,WP,COCON MADEM,Fragrances For Women,9.0,506-CHA W Inspired by the fragrance of COCON MADEM.,https://leparfum.com.gr/en/fragrances-for-women/506-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2004,match corretto,Shobi + codice marchio fortemente corroborato,,COCON MADEM,COCON MADEM,Chanel,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/506-cha-w | https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle | https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle_Parfum | https://www.parfumo.com/Perfumes/Chanel/coco-mademoiselle-l-eau-privee | https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle_Eau_de_Parfum_Intense | https://www.parfumo.com/Perfumes/Chanel/coco-mademoiselle-l-eau,10,2026-09-03
600,505-CHA,505-CHA W,WP100,WP,COCO EAUDEPARFUM,Fragrances For Women,9.0,505-CHA W Inspired by the fragrance of COCO EAUDEPARFUM,https://leparfum.com.gr/en/fragrances-for-women/505-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2005,match corretto,Shobi + codice marchio fortemente corroborato,,COCO EAUDEPARFUM,COCO EAUDEPARFUM,Chanel,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/505-cha-w | https://www.parfumo.com/Perfumes/Chanel/Coco_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Chanel/Coco_Parfum | https://www.parfumo.com/Perfumes/Chanel/Coco | https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle | https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Chanel/Coco_Voile_Parfume,10,2026-09-03
599,504-CHA,504-CHA W,WP099,WP,Five L'EAU,Fragrances For Women,9.0,"504-CHA W Inspired by the fragrance of Five L'EAU. Citrus, aldehydic",https://leparfum.com.gr/en/fragrances-for-women/504-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2006,match corretto,Shobi + codice marchio fortemente corroborato,,Five L'EAU,Five L'EAU,Chanel,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/504-cha-w | https://www.parfumo.com/Perfumes/Chanel/N5_L_Eau | https://www.parfumo.com/Perfumes/Chanel/No_5_Eau_Premiere | https://www.parfumo.com/Perfumes/Chanel/Eau_de_Cologne_No_5 | https://www.parfumo.com/Perfumes/Chanel/N5_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Chanel/n-5-l-eau-all-over-spray | https://www.parfumo.com/Perfumes/Chanel/N5_Eau_de_Parfum,10,2026-09-03
598,503-CHA,503-CHA W,WP098,WP,No 5 EAU PREMIER,Fragrances For Women,9.0,503-CHA W inspired by the fragrance of No 5 EAU PREMIER.,https://leparfum.com.gr/en/fragrances-for-women/503-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2007,match corretto,Shobi + codice marchio fortemente corroborato,,No 5 EAU PREMIER,No 5 EAU PREMIER,Chanel,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/503-cha-w,1,2026-09-03
597,502-CHA,502-CHA W,WP097,WP,No 5,Fragrances For Women,9.0,502-CHA W Inspired by the fragrance of No 5.,https://leparfum.com.gr/en/fragrances-for-women/502-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2008,match corretto,corrispondenza testuale su candidati originali,,No 5,No 5,Chanel,https://www.parfumo.com/Perfumes/Chanel/No_5,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CHA. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/502-cha-w | https://www.parfumo.com/Perfumes/Chanel/No_5,6,2026-09-03
596,501-CHA,501-CHA W,WP096,WP,No 19 POUDRE,Fragrances For Women,9.0,501-CHA W Inspired by the fragrance of No 19 POUDRE.,https://leparfum.com.gr/en/fragrances-for-women/501-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2009,match corretto,corrispondenza testuale su candidati originali,,No 19 POUDRE,No 19 Poudre,Chanel,https://www.parfumo.com/Perfumes/Chanel/No_19_Poudre,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CHA. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/501-cha-w | https://www.parfumo.com/Perfumes/Chanel/No_19_Poudre,1,2026-09-03
595,500-CHA,500-CHA W,WP095,WP,No 19,Fragrances For Women,9.0,500-CHA W Inspired by the fragrance of No 19.,https://leparfum.com.gr/en/fragrances-for-women/500-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2010,match corretto,Shobi + codice marchio fortemente corroborato,,No 19,No 19,Chanel,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/500-cha-w,3,2026-09-03
594,499-CHA,499-CHA,WP094,WP,CHANCE EAU TENDRE,Fragrances For Women,9.0,499-CHA W Inspired by the fragrance of CHANCE EAU TENDRE,https://leparfum.com.gr/en/fragrances-for-women/499-cha,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2011,match corretto,corrispondenza testuale su candidati originali,,CHANCE EAU TENDRE,Chance Eau Tendre,Chanel,https://www.parfumo.com/Perfumes/Chanel/Chance_Eau_Tendre_Eau_de_Parfum,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CHA. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/499-cha | https://www.parfumo.com/Perfumes/Chanel/Chance_Eau_Tendre_Eau_de_Parfum,5,2026-09-03
593,498-CHA,498-CHA W,WP093,WP,CHANCE EAU FRAICHE,Fragrances For Women,9.0,"498-CHA W Inspired by the fragrance of CHANCE EAU FRAICHE. Fragrance woody, citrus, aromatic, floral, musky, powdery, earthy, white floral, patchouli, soft spicy.",https://leparfum.com.gr/en/fragrances-for-women/498-cha-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,2012,match corretto,verifica mirata delle fonti,,CHANCE EAU FRAICHE,Chance Eau Fraîche,Chanel,https://www.parfumo.com/Perfumes/Chanel/Chance_Eau_Fraiche_Eau_de_Toilette,,,,"Nome Chance Eau Fraiche coincidente; marchio Chanel coerente con il codice CHA. La fonte identifica la versione Eau de Toilette 2007, compatibile con il nome base usato da Shobi.",https://leparfum.com.gr/en/fragrances-for-women/498-cha-w | https://www.parfumo.com/Perfumes/Chanel/Chance_Eau_Fraiche_Eau_de_Toilette,4,2026-09-03
